ID,Address,Size,Price,Rooms,Floor,Quality,Inner Height,Heating,Furnished,Balcony,Pet,Year Built,Floors,Lift,Orientation,View,kerület
20510631," Karikás Frigyes utca, XIII. kerület",65,130000.0,2,2,renovated,less than 3m,gáz (cirko),not furnished,15.0,allowed,between 1981-2000,3,yes,not defined,street,XIII
20516351," Üllői út 167., IX. kerület",30,90000.0,1,4,new,not defined,"távfűtés, távfűtés egyedi méréssel",partly furnished,not defined,not allowed,not defined,6,yes,not defined,garden,IX
20519410," Angyal utca, IX. kerület",30,116000.0,1,not defined,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,not defined,not defined,no,south west,street,IX
20523411," Reáltanoda utca, V. kerület",118,545775.0,3,3,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,not defined,5,yes,not defined,street,V
20533124," Teréz körút, VI. kerület",88,220000.0,4,4,renovated,not defined,gáz (cirko),not furnished,not defined,not defined,before 1950,4,yes,not defined,street,VI
20537342," Hadak útja, XI. kerület",33,103000.0,1,1,in good condition,less than 3m,távfűtés egyedi méréssel,not furnished,not defined,not allowed,not defined,more than 10,yes,west,street,XI
20539699," Budakeszi út, II. kerület",110,725640.0,3,5,new,not defined,fan-coil,furnished,not defined,not defined,not defined,7,yes,not defined,panoramic,II
20555191," Lovag utca, VI. kerület",50,218310.0,2,1,new,not defined,házközponti egyedi méréssel,furnished,not defined,not defined,between 2001-2010,7,yes,not defined,street,VI
20558253," Csertő utca 6., XIV. kerület",46,110000.0,2,10,in good condition,not defined,távfűtés egyedi méréssel,furnished,not defined,not defined,between 1950-1980,10,yes,not defined,street,XIV
20558970," Kazinczy utca, VII. kerület",45,163733.0,2,0,new,less than 3m,házközponti egyedi méréssel,furnished,8.0,not allowed,between 2001-2010,6,yes,not defined,garden,VII
20563688," Dob utca 49, VII. kerület",84,163269.0,2,3,in good condition,more than 3m,gáz (konvektor),furnished,not defined,not defined,not defined,3,no,not defined,street,VII
20564762," Szent László út 15, XIII. kerület",42,120000.0,2,4,newly built,not defined,házközponti,furnished,not defined,not allowed,not defined,not defined,yes,not defined,street,XIII
20564849," Paulay Ede utca, VI. kerület",86,432982.0,3,4,newly built,less than 3m,házközponti egyedi méréssel,furnished,not defined,not allowed,not defined,7,yes,not defined,garden,VI
20567471," Tűzkő utca, XI. kerület",54,120000.0,2,4,in good condition,less than 3m,távfűtés,furnished,1.0,not defined,between 1981-2000,10,yes,not defined,panoramic,XI
20570526," Reitter Ferenc utca, XIII. kerület",38,110000.0,2,2,in good condition,not defined,házközponti egyedi méréssel,furnished,not defined,not defined,between 2001-2010,5,yes,not defined,street,XIII
20579851," Belgrád rakpart, V. kerület",105,290256.0,3,3,in good condition,more than 3m,gáz (cirko),furnished,1.0,not defined,not defined,4,yes,not defined,panoramic,V
20597242," Kuruclesi út, II. kerület",74,220000.0,4,1,in good condition,less than 3m,gáz (cirko),partly furnished,24.0,not allowed,between 1981-2000,2,no,not defined,panoramic,II
20605476," Vaskapu utca, IX. kerület",46,125000.0,2,3,new,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,7,yes,northwest,garden,IX
20607140," Kassák Lajos utca, XIII. kerület",28,80000.0,1,2,in good condition,not defined,gáz (konvektor),partly furnished,not defined,not allowed,not defined,3,no,not defined,street,XIII
20620685," Farkasvölgy, XII. kerület",28,85000.0,1,1,in good condition,less than 3m,gáz (cirko),not defined,not defined,not allowed,not defined,2,not defined,not defined,panoramic,XII
20624831," Szív utca, VI. kerület",66,195000.0,3,5,new,not defined,gáz (cirko),not furnished,6.0,not allowed,2014,7,yes,not defined,courtyard,VI
20628861," Ostrom utca, I. kerület",28,75000.0,1,0,renovated,more than 3m,elektromos,by arrangement,not defined,not allowed,before 1950,3,yes,south east,street,I
20639993," Reáltanoda utca, V. kerület",118,545775.0,3,3,renovated,not defined,gáz (cirko),furnished,not defined,not defined,not defined,5,yes,not defined,street,V
20671416," Pasaréti út, II. kerület",170,654930.0,4,1,in good condition,more than 3m,gáz (cirko),partly furnished,not defined,not defined,not defined,2,no,not defined,not defined,II
20676103," Corvin sétány, VIII. kerület",30,119000.0,1,1,newly built,not defined,házközponti egyedi méréssel,furnished,20.0,allowed,2011,8,yes,not defined,garden,VIII
20697314," Paulay Ede utca, VI. kerület",55,291080.0,3,2,renovated,not defined,gáz (cirko),furnished,not defined,not defined,not defined,4,no,not defined,courtyard,VI
20705050," Baross tér 20, VII. kerület",25,70000.0,1,not defined,in good condition,less than 3m,házközponti,not furnished,not defined,not allowed,not defined,not defined,yes,south east,street,VII
20705461," Felső Zöldmáli út, II. kerület",41,140000.0,2,1,renovated,not defined,gáz (cirko),not furnished,6.0,not allowed,not defined,3,no,not defined,garden,II
20709840," Auróra utca 6, VIII. kerület",32,85000.0,1,1,renovated,more than 3m,gáz (konvektor),not furnished,not defined,not allowed,before 1950,3,no,east,street,VIII
20734935," Virányos út, XII. kerület",110,380000.0,3,0,new,less than 3m,"gázkazán, egyéb",not furnished,13.0,not allowed,2015,2,no,west,garden,XII
20752210," Vörösmarty tér, V. kerület",260,3092725.0,4,5,new,not defined,nincs megadva,not defined,not defined,not defined,not defined,6,yes,not defined,panoramic,V
20756317," Berda József utca 10, IV. kerület",37,140000.0,1,2,in good condition,not defined,gáz (cirko),by arrangement,not defined,allowed,not defined,3,no,south,street,IV
20769461," Közraktár utca, IX. kerület",114,363850.0,4,4,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,5,yes,not defined,panoramic,IX
20770632," Dohány utca 22, VII. kerület",110,230000.0,4,3,renovated,not defined,gáz (cirko),furnished,not defined,not defined,not defined,5,yes,not defined,street,VII
20774298," Hegyalja út, XII. kerület",32,125000.0,1,1,in good condition,not defined,házközponti,furnished,not defined,not defined,not defined,3,not defined,south west,garden,XII
20780331," Király utca, VI. kerület",58,170000.0,2,1,newly built,not defined,házközponti egyedi méréssel,furnished,not defined,not allowed,not defined,6,yes,not defined,street,VI
20790482," Váci utca, V. kerület",36,120000.0,1,5,in good condition,more than 3m,házközponti,partly furnished,not defined,not defined,not defined,5,yes,not defined,garden,V
20790599," Törökvész út, II. kerület",175,654930.0,6,1,new,not defined,gáz (cirko),not furnished,30.0,not defined,not defined,not defined,no,not defined,panoramic,II
20795048," Hegedűs Gyula utca, XIII. kerület",170,509390.0,3,1,renovated,not defined,házközponti egyedi méréssel,furnished,not defined,not defined,not defined,6,yes,not defined,street,XIII
20809223," Istenhegy, XII. kerület",140,618545.0,5,2,renovated,not defined,gáz (cirko),not furnished,40.0,not allowed,not defined,2,no,not defined,panoramic,XII
20812723," Viza utca, XIII. kerület",52,170000.0,2,2,new,less than 3m,házközponti egyedi méréssel,not furnished,8.0,not defined,not defined,5,yes,not defined,garden,XIII
20820738," Stollár Béla utca, V. kerület",32,120000.0,2,0,renovated,more than 3m,gáz (cirko),not furnished,not defined,not defined,not defined,4,yes,south,street,V
20822108," Dandár utca 22, IX. kerület",30,181925.0,1,4,new,not defined,házközponti egyedi méréssel,furnished,not defined,not defined,not defined,not defined,yes,not defined,courtyard,IX
20841004," Teréz körút, VI. kerület",66,150000.0,3,2,in good condition,not defined,gáz (konvektor),furnished,not defined,not defined,not defined,3,yes,not defined,courtyard,VI
20841071," Zugligeti út, XII. kerület",105,691315.0,4,not defined,new,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,not defined,not defined,garden,XII
20848502," Szikla utca, II. kerület",100,618545.0,4,2,renovated,less than 3m,gáz (cirko),furnished,6.0,not defined,not defined,3,no,south east,garden,II
20851897," Öv utca 177, XIV. kerület",64,125000.0,2,1,renovated,more than 3m,gáz (konvektor),furnished,not defined,allowed,not defined,2,no,south west,street,XIV
20856231," San Marco utca 79, III. kerület",28,90000.0,1,3,in good condition,less than 3m,gáz (konvektor),furnished,3.0,not defined,between 1950-1980,4,no,west,panoramic,III
20866896," Zsombolyai utca, XI. kerület",30,99000.0,1,1,renovated,less than 3m,gáz (konvektor),partly furnished,3.0,allowed,not defined,3,no,east,street,XI
20882674," Király utca, VI. kerület",53,235833.0,2,3,newly built,not defined,fan-coil,furnished,10.0,not allowed,not defined,8,yes,not defined,garden,VI
20888117," Kissvábhegy, XII. kerület",200,1091550.0,4,0,new,not defined,"fan-coil, padlófűtés",not defined,40.0,not defined,not defined,3,yes,not defined,panoramic,XII
20891456," Király utca, VI. kerület",120,400235.0,3,3,newly built,not defined,házközponti,furnished,25.0,not allowed,not defined,8,yes,south east,courtyard,VI
20892452," Zugligeti út, XII. kerület",95,727700.0,4,2,renovated,less than 3m,házközponti egyedi méréssel,furnished,28.0,not allowed,between 1981-2000,not defined,not defined,not defined,garden,XII
20893798," Fehérvári út, XI. kerület",76,198000.0,3,2,new,less than 3m,házközponti egyedi méréssel,by arrangement,not defined,not allowed,between 2001-2010,8,yes,west,street,XI
20895800," Üllői út 21, IX. kerület",55,119000.0,2,1,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,before 1950,5,no,not defined,courtyard,IX
20900498," Váci utca 11/B, V. kerület",35,120000.0,1,2,in good condition,more than 3m,házközponti,furnished,not defined,not allowed,not defined,5,yes,south,street,V
20902293," Mátyás tér 10, VIII. kerület",58,140000.0,3,1,new,not defined,házközponti egyedi méréssel,not furnished,not defined,not defined,not defined,not defined,yes,not defined,courtyard,VIII
20904668," Móricz Zsigmond körtér, XI. kerület",30,79000.0,1,mezzanine,in good condition,less than 3m,távfűtés,furnished,not defined,not defined,not defined,6,yes,not defined,garden,XI
20909842," Rózsa utca 86, VI. kerület",121,417243.0,4,4,newly built,more than 3m,házközponti egyedi méréssel,furnished,not defined,not defined,not defined,not defined,yes,not defined,not defined,VI
20911158," Fehérvári út 101, XI. kerület",50,140000.0,2,3,in good condition,not defined,távfűtés,furnished,not defined,not allowed,not defined,not defined,yes,not defined,street,XI
20922075," Városligeti fasor, VII. kerület",141,727700.0,4,1,new,more than 3m,gáz (cirko),not furnished,20.0,not allowed,not defined,not defined,no,not defined,garden,VII
20923410," Lenhossék utca 3, IX. kerület",50,170000.0,2,5,new,not defined,házközponti egyedi méréssel,furnished,not defined,not defined,not defined,not defined,yes,not defined,street,IX
20932668," Keleti Károly utca 8, II. kerület",75,165000.0,3,0,in good condition,more than 3m,gáz (cirko),partly furnished,10.0,not allowed,not defined,5,yes,not defined,garden,II
20938177," Szív utca, VI. kerület",27,130000.0,1,3,renovated,more than 3m,gáz (konvektor),by arrangement,not defined,allowed,before 1950,3,no,not defined,courtyard,VI
20939720," Corvin köz 6, VIII. kerület",86,220000.0,3,5,renovated,less than 3m,gáz (cirko),furnished,4.0,not allowed,before 1950,5,yes,south west,street,VIII
20948675," Almássy utca, VII. kerület",30,80000.0,1,1,in good condition,more than 3m,gáz (konvektor),furnished,not defined,not allowed,between 1950-1980,2,no,east,street,VII
20948822," Lipótváros, V. kerület",120,818663.0,3,5,renovated,more than 3m,gáz (cirko),furnished,not defined,allowed,not defined,5,yes,south east,panoramic,V
20958344," Király utca, VI. kerület",126,362820.0,3,3,renovated,not defined,nincs megadva,furnished,not defined,not allowed,not defined,not defined,yes,not defined,street,VI
20963653," Vörösmarty tér 2, V. kerület",113,545775.0,3,4,in good condition,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,yes,not defined,panoramic,V
20974858," Kalászi utca, III. kerület",107,454813.0,4,2,new,less than 3m,gáz (cirko),by arrangement,70.0,not allowed,between 2001-2010,3,no,south east,panoramic,III
20975637," Pozsony utca, XV. kerület",50,129000.0,2,2,new,not defined,gáz (cirko),furnished,not defined,not allowed,between 2001-2010,3,no,not defined,courtyard,XV
20976105," Gergely utca 128, X. kerület",44,120000.0,2,0,new,less than 3m,nincs megadva,not furnished,not defined,not allowed,not defined,6,yes,south,garden,X
20984959," Hollán Ernő utca, XIII. kerület",30,119000.0,1,3,renovated,more than 3m,távfűtés,not furnished,3.0,not defined,not defined,5,yes,west,street,XIII
20999329," Andrássy út, VI. kerület",84,150000.0,2,3,renovated,more than 3m,gáz (cirko),not furnished,not defined,not defined,not defined,5,yes,east,street,VI
20999917," Káldy Gyula utca, VI. kerület",80,545775.0,3,8,renovated,less than 3m,házközponti egyedi méréssel,by arrangement,30.0,allowed,between 2001-2010,8,yes,not defined,panoramic,VI
21025717," Törökvész, II. kerület",124,545775.0,4,0,in good condition,less than 3m,gáz (cirko),furnished,10.0,not defined,between 1981-2000,not defined,no,not defined,garden,II
21038950," Izabella utca, VI. kerület",61,139000.0,2,4,new,less than 3m,gáz (cirko),not furnished,not defined,not defined,not defined,not defined,yes,south west,street,VI
21039393," Baross utca, VIII. kerület",33,100000.0,1,1,new,less than 3m,házközponti egyedi méréssel,not furnished,not defined,not allowed,2011,5,yes,south,street,VIII
21043840," Király utca 104, VI. kerület",45,145540.0,1,3,newly built,not defined,házközponti egyedi méréssel,furnished,3.0,not allowed,not defined,8,yes,south east,street,VI
21061358," Király utca 104, VI. kerület",53,272888.0,2,4,newly built,not defined,házközponti egyedi méréssel,furnished,10.0,not allowed,not defined,not defined,yes,not defined,courtyard,VI
21075917," Hild tér, V. kerület",80,297512.0,3,3,renovated,more than 3m,gáz (cirko),furnished,not defined,not defined,not defined,5,yes,south,street,V
21079151," Lipótváros, V. kerület",105,509390.0,3,2,renovated,more than 3m,gáz (cirko),furnished,5.0,not allowed,before 1950,5,yes,west,panoramic,V
21094473," Hungária körút, XIV. kerület",56,120000.0,2,4,in good condition,more than 3m,gáz (konvektor),furnished,4.0,not allowed,not defined,4,yes,south east,garden,XIV
21100396," Korong utca, XIV. kerület",44,109000.0,2,0,renovated,less than 3m,gázkazán,partly furnished,not defined,allowed,not defined,2,no,south east,garden,XIV
